location
36.945;-31.955;8054.460
38.886;-31.953;8063.380
40.186;-31.953;8063.100
40.836;-31.953;8059.520
39.212;-32.620;8061.820
39.526;-33.270;8060.240
30.550;-29.330;8069.500
31.525;-29.980;8065.220
30.875;-29.980;8057.740
30.225;-29.980;8080.980
29.575;-29.980;8066.240
29.249;-30.618;8078.520
29.899;-30.618;8078.920
31.199;-30.618;8077.580
31.849;-30.618;8059.600
32.499;-31.918;8062.000
31.849;-31.918;8058.620
20.897;-29.276;8086.560
22.534;-29.939;8069.260
21.884;-29.939;8085.580
21.235;-29.939;8083.940
19.935;-29.939;8069.480
19.285;-31.239;8071.140
19.934;-31.240;8076.460
20.578;-31.239;8080.980
21.228;-31.240;8080.300
19.585;-31.883;8076.380
20.235;-31.883;8079.860
20.885;-31.883;8081.680
1.930;-29.857;8097.640
2.580;-29.857;8109.280
3.230;-29.857;8108.800
3.880;-29.857;8109.840
4.530;-31.157;8105.260
3.880;-31.157;8107.140
3.230;-31.157;8108.920
2.580;-31.157;8107.020
1.931;-31.157;8109.600
1.931;-32.457;8104.100
2.580;-32.457;8108.040
-7.417;-33.042;8118.740
-7.738;-32.412;8113.040
-3.506;-31.779;8110.980
-12.501;-33.037;8114.140
-15.744;-33.032;8129.320
-16.724;-32.374;8116.800
-16.074;-32.374;8129.320
-12.824;-32.374;8118.500
-12.175;-32.374;8111.660
-11.532;-32.422;8118.360
-16.407;-31.713;8120.520
-16.711;-31.076;8117.760
-16.061;-31.076;8117.340
-15.411;-31.076;8127.760
-15.091;-30.435;8125.180
-15.740;-30.435;8110.020
-16.043;-23.369;8121.640
-12.464;-22.753;8113.320
-16.033;-22.090;8123.520
-15.383;-22.090;8125.340
-15.716;-21.420;8122.460
-15.066;-21.420;8121.940
-7.371;-24.058;8114.500
-7.679;-23.400;8111.440
-7.360;-22.752;8112.620
-8.010;-22.752;8103.400
-7.687;-22.103;8101.020
-7.037;-22.103;8115.500
-5.712;-20.824;8114.540
-6.362;-20.824;8113.840
5.848;-23.462;8090.220
1.302;-23.458;8106.140
1.631;-24.119;8101.960
1.648;-22.807;8100.660
1.972;-22.148;8100.580
1.322;-22.148;8093.220
1.648;-21.502;8096.680
2.298;-21.502;8099.700
2.948;-21.502;8100.820
4.898;-21.503;8091.160
4.564;-20.877;8099.220
3.913;-20.877;8100.420
3.264;-20.877;8100.300
2.614;-20.877;8099.000
22.226;-25.488;8069.600
21.576;-25.488;8072.240
20.926;-25.488;8086.260
19.962;-24.836;8068.080
20.612;-24.836;8083.520
21.262;-24.836;8084.740
21.912;-24.836;8084.640
23.530;-24.199;8070.320
20.280;-24.183;8083.200
19.630;-24.183;8074.580
19.308;-23.531;8071.180
19.958;-23.529;8081.740
22.883;-22.879;8083.060
19.633;-22.879;8079.720
18.983;-22.879;8068.980
19.971;-22.229;8081.840
37.608;-24.247;8051.960
38.258;-24.247;8064.900
41.861;-23.617;8056.380
38.611;-23.611;8064.620
37.961;-23.611;8065.620
37.312;-23.611;8056.260
37.641;-22.940;8063.060
38.291;-22.940;8064.080
38.941;-22.940;8064.600
41.193;-22.319;8062.000
40.261;-16.566;8064.800
39.611;-16.566;8067.720
37.984;-15.904;8065.260
38.634;-15.902;8064.000
39.284;-15.900;8064.220
40.584;-15.900;8062.160
41.234;-15.900;8060.940
41.234;-14.600;8058.200
40.584;-14.600;8060.800
39.934;-14.600;8060.220
31.259;-16.523;8059.760
31.259;-15.223;8077.380
30.609;-15.223;8077.160
29.959;-15.223;8077.380
29.309;-15.223;8077.380
29.309;-13.923;8076.520
29.959;-13.923;8076.960
30.609;-13.923;8074.260
31.259;-13.923;8077.040
31.259;-12.623;8075.660
20.976;-11.293;8067.780
21.626;-11.293;8064.060
22.276;-11.293;8066.000
22.276;-12.593;8083.780
21.626;-12.593;8084.440
20.976;-12.593;8084.380
20.326;-12.593;8084.940
20.326;-13.893;8084.640
20.976;-13.893;8084.520
21.625;-13.893;8082.160
11.969;-16.451;8085.680
12.619;-16.451;8085.600
13.269;-16.451;8085.860
13.269;-15.151;8092.980
11.969;-15.151;8094.960
11.319;-15.151;8093.600
10.669;-15.151;8086.140
10.669;-13.851;8089.360
11.319;-13.851;8094.140
11.969;-13.851;8095.160
