location
47.970;-31.899;8056.320
49.270;-31.899;8055.700
47.631;-31.232;8054.500
46.331;-31.232;8046.620
48.931;-29.932;8049.300
48.281;-29.932;8051.880
49.928;-30.597;8061.260
49.278;-31.897;8055.020
47.977;-31.897;8055.940
47.328;-31.897;8053.180
38.965;-34.430;8052.460
39.614;-34.430;8050.300
40.264;-34.430;8052.740
41.241;-32.503;8050.200
37.023;-31.837;8051.300
40.272;-31.837;8060.440
28.032;-31.788;8062.800
28.357;-31.158;8058.260
28.678;-30.508;8058.280
20.966;-34.371;8071.140
22.265;-34.371;8069.880
19.018;-31.771;8071.400
22.600;-31.137;8078.920
19.691;-30.482;8069.400
11.666;-29.801;8075.980
12.316;-29.801;8076.500
12.966;-29.801;8078.620
13.616;-29.801;8075.720
13.942;-30.450;8075.620
13.292;-30.450;8080.540
11.992;-30.450;8085.900
11.332;-30.450;8082.960
10.683;-30.450;8078.480
10.360;-31.087;8076.060
11.010;-31.087;8074.940
11.660;-31.087;8084.040
-5.691;-31.015;8108.660
-5.041;-31.015;8107.220
-4.391;-31.015;8105.880
-4.077;-31.675;8105.680
-4.726;-31.676;8106.960
-5.376;-31.676;8104.780
-6.026;-31.676;8107.940
-6.676;-31.676;8107.920
-7.326;-31.676;8104.740
-6.676;-31.676;8108.140
-6.026;-31.676;8108.140
-5.376;-31.676;8104.740
-13.733;-34.261;8106.140
-14.067;-33.592;8109.340
-13.417;-33.592;8109.100
-16.322;-32.924;8106.960
-16.640;-32.275;8104.860
-15.990;-32.275;8111.600
-12.740;-32.275;8105.800
-15.687;-31.625;8112.020
-16.337;-31.625;8108.560
-16.646;-30.976;8104.900
-12.746;-30.976;8100.800
-41.374;-34.136;8134.220
-42.024;-34.136;8130.120
-42.674;-34.136;8133.600
-42.983;-33.450;8118.520
-42.334;-33.450;8119.800
-41.684;-33.450;8118.440
-39.733;-33.450;8120.080
-39.438;-32.829;8116.580
-40.088;-32.829;8124.660
-40.738;-32.829;8130.500
-42.650;-25.111;8125.060
-42.000;-25.111;8121.880
-41.350;-25.111;8118.620
-40.700;-25.111;8116.660
-40.050;-25.111;8115.900
-39.721;-24.474;8112.920
-40.370;-24.474;8111.020
-41.020;-24.474;8111.440
-42.320;-24.474;8114.820
-42.970;-24.474;8119.860
-22.030;-25.215;8121.840
-22.680;-25.215;8120.460
-23.330;-25.215;8122.780
-23.980;-25.215;8118.860
-24.961;-24.534;8128.860
-24.311;-24.534;8128.760
-23.661;-24.534;8126.980
-23.011;-24.534;8125.760
-22.361;-24.534;8123.280
-5.359;-25.266;8102.260
-6.325;-24.618;8100.340
-5.675;-24.618;8105.900
-5.025;-24.618;8107.640
-4.033;-23.968;8104.880
-4.683;-23.968;8108.500
-5.982;-23.968;8108.000
-6.632;-23.968;8104.240
12.677;-22.737;8095.420
11.377;-22.737;8096.360
10.727;-22.737;8082.500
10.077;-22.737;8087.740
11.030;-23.388;8090.960
13.630;-23.388;8095.220
13.934;-24.038;8085.820
13.284;-24.038;8095.340
22.952;-24.058;8068.980
31.623;-20.891;8058.820
30.974;-20.891;8056.840
30.323;-20.891;8069.520
29.674;-20.891;8059.200
29.024;-20.891;8068.760
28.729;-21.505;8063.360
29.378;-21.505;8065.540
30.678;-21.505;8069.960
31.328;-21.505;8065.520
31.978;-21.505;8056.940
32.278;-22.172;8058.840
48.675;-20.295;8055.840
49.311;-20.315;8058.280
47.688;-20.954;8050.080
46.718;-21.596;8048.620
47.368;-21.596;8053.520
48.018;-21.596;8057.280
47.096;-11.953;8049.040
47.746;-11.953;8046.400
48.396;-11.953;8045.580
49.046;-11.953;8058.120
49.696;-11.953;8050.860
48.692;-12.598;8058.620
48.042;-12.598;8055.820
47.392;-12.598;8048.720
39.385;-11.919;8054.100
40.035;-11.919;8063.240
39.694;-12.569;8058.880
39.044;-12.569;8061.420
38.394;-12.569;8053.160
37.744;-12.569;8058.820
38.069;-13.207;8059.820
29.733;-11.864;8068.920
30.383;-11.864;8067.740
30.062;-12.514;8073.440
29.412;-12.514;8066.940
28.762;-12.514;8069.340
28.446;-13.164;8068.220
29.096;-13.164;8066.260
20.739;-11.824;8078.540
21.389;-11.824;8076.960
22.350;-12.482;8080.680
21.700;-12.482;8082.840
21.049;-12.482;8078.820
20.399;-12.482;8074.140
19.750;-12.482;8077.200
19.438;-13.133;8075.880
11.077;-11.807;8083.180
11.732;-11.803;8083.540
12.707;-12.446;8087.220
10.757;-12.446;8083.140
10.424;-13.091;8085.300
11.073;-13.091;8087.860
12.695;-13.741;8093.020
2.742;-11.750;8088.200
4.365;-12.407;8100.160
3.715;-12.409;8101.100
3.065;-12.409;8101.080
2.415;-12.409;8087.940
1.765;-12.409;8091.820
2.085;-13.059;8097.680
3.386;-13.059;8102.620
3.386;-13.059;8102.220
-5.627;-13.026;8110.360
-6.926;-13.026;8105.140
-7.577;-13.026;8103.620
-7.240;-13.675;8107.000
-6.946;-14.324;8109.720
-7.571;-14.317;8099.720
-6.611;-14.967;8106.200
-5.961;-14.967;8110.980
-5.962;-16.273;8095.280
-15.253;-11.678;8100.880
-13.636;-12.329;8110.460
-14.936;-12.329;8113.560
-15.586;-12.329;8101.780
-16.236;-12.329;8104.420
-16.562;-12.967;8103.280
-15.912;-12.967;8108.740
-15.262;-12.967;8114.700
-24.252;-11.644;8108.980
-24.902;-11.644;8111.780
-25.235;-12.284;8114.620
-24.585;-12.284;8110.000
-23.935;-12.284;8121.920
-23.285;-12.284;8121.120
-24.253;-12.930;8123.560
-24.912;-12.937;8121.360
-25.562;-12.937;8112.260
-25.899;-13.593;8115.200
-25.249;-13.593;8111.440
-24.599;-13.593;8122.240
-41.295;-16.128;8127.140
-39.995;-16.128;8132.040
-39.671;-15.477;8125.840
-40.321;-15.477;8130.640
-40.971;-15.477;8134.400
-41.621;-15.477;8126.160
-42.910;-15.481;8129.100
-33.562;-7.152;8118.900
-30.625;-6.527;8116.580
-31.275;-6.527;8114.000
-33.225;-6.527;8119.540
-33.874;-6.527;8120.640
-34.872;-5.865;8116.220
-33.572;-5.865;8122.380
-31.284;-5.213;8126.400
-23.898;-4.612;8118.300
-25.198;-4.612;8110.000
-25.847;-4.612;8109.740
-24.880;-5.242;8116.840
-24.230;-5.242;8118.760
-23.580;-5.242;8118.540
-23.270;-5.903;8119.580
-23.920;-5.903;8119.380
-24.570;-5.903;8117.720
2.782;-2.759;8081.400
3.432;-2.759;8079.060
4.385;-3.415;8089.640
3.735;-3.413;8090.520
3.085;-3.413;8090.620
2.435;-3.413;8079.780
1.785;-3.413;8083.420
23.034;-3.511;8056.400
22.384;-3.512;8077.880
21.734;-3.512;8076.840
21.084;-3.512;8077.140
20.434;-3.512;8057.980
30.420;-2.887;8068.520
30.738;-3.533;8071.020
30.088;-3.532;8066.040
29.438;-3.532;8063.400
28.788;-3.532;8064.480
28.461;-4.166;8065.000
29.111;-4.166;8063.820
30.411;-4.166;8073.080
31.061;-4.166;8070.300
47.756;-2.951;8048.140
48.406;-2.950;8050.940
49.056;-2.950;8047.240
49.706;-2.950;8047.260
49.381;-3.610;8055.860
48.731;-3.610;8057.600
47.431;-3.610;8047.680
46.788;-3.606;8048.260
40.752;6.079;8047.060
37.837;5.434;8048.200
39.137;5.434;8051.180
40.098;4.793;8055.460
39.448;4.793;8055.220
38.148;4.793;8045.880
37.498;4.793;8048.980
37.171;4.143;8054.260
28.827;5.490;8054.820
29.477;5.490;8052.280
30.127;5.490;8063.040
30.777;5.490;8063.700
31.427;5.490;8062.720
31.750;4.825;8060.300
31.100;4.825;8064.220
30.450;4.825;8064.920
29.150;4.825;8052.400
23.077;5.513;8056.160
19.828;5.513;8061.480
19.518;4.869;8058.680
22.768;4.869;8063.740
23.418;4.869;8056.520
21.762;4.220;8070.280
19.492;3.575;8060.600
21.771;2.913;8070.380
11.478;1.659;8069.140
12.778;1.659;8062.620
13.428;1.659;8063.340
13.082;2.309;8056.580
12.432;2.309;8077.080
11.783;2.309;8058.960
-5.886;1.724;8091.340
-6.535;1.724;8089.260
-6.850;2.377;8088.340
-6.200;2.377;8091.100
-7.172;3.036;8087.600
-7.468;3.674;8077.800
-6.818;3.674;8087.460
-4.237;3.671;8089.840
-3.587;3.671;8086.380
-15.839;6.311;8087.180
-15.189;6.311;8082.660
-13.239;6.311;8080.360
-13.571;5.657;8086.440
-14.221;5.657;8090.840
-14.871;5.657;8088.300
-15.521;5.657;8086.080
-16.171;5.657;8086.980
-25.506;2.470;8110.460
-22.256;2.470;8092.100
-21.263;3.095;8093.020
-22.563;3.095;8108.460
-23.863;3.095;8111.300
-25.163;3.095;8103.520
-42.528;1.868;8130.080
-42.190;2.529;8121.740
-41.540;2.529;8121.260
-40.239;2.529;8130.120
-39.266;3.152;8122.280
-40.566;3.154;8132.940
-41.216;3.163;8134.420
-42.516;3.163;8125.320
-40.249;3.827;8134.200
-39.227;13.461;8101.220
-32.183;10.828;8106.160
-31.210;11.478;8101.580
-31.860;11.478;8108.660
-32.510;11.478;8101.280
-33.160;11.478;8102.460
-33.810;11.484;8102.620
-34.136;12.140;8102.140
-33.486;12.140;8107.020
-32.836;12.141;8109.660
-15.796;11.422;8079.820
-15.146;11.422;8073.500
-14.496;11.422;8070.300
-13.847;11.422;8087.080
-13.197;11.422;8069.360
-12.219;12.054;8072.020
-12.869;12.054;8069.980
-13.519;12.053;8087.100
-14.169;12.053;8087.340
-4.212;11.383;8068.580
-4.861;11.383;8075.860
-5.511;11.383;8080.200
-6.161;11.383;8076.760
-6.811;11.383;8071.320
-7.116;12.035;8072.240
-6.466;12.035;8075.060
-5.171;12.028;8078.200
2.509;13.272;8068.060
1.859;13.272;8056.420
1.219;13.287;8057.500
1.541;12.638;8057.460
2.841;12.640;8072.100
3.491;12.640;8071.140
11.181;11.305;8045.960
12.481;11.305;8040.620
13.131;11.305;8041.420
13.781;11.305;8044.460
14.431;11.305;8050.140
15.081;12.605;8048.760
14.432;12.605;8044.300
28.878;14.468;8038.020
29.529;14.468;8031.600
30.178;14.468;8029.720
30.829;14.468;8047.340
31.479;14.468;8031.980
33.428;14.468;8039.500
32.437;13.820;8035.680
31.787;13.820;8033.780
31.137;13.820;8049.920
29.187;13.820;8034.520
39.498;15.088;8031.840
40.149;15.088;8030.140
40.798;15.088;8031.040
40.459;14.435;8044.400
39.809;14.435;8044.840
39.159;14.435;8043.800
38.509;14.435;8033.340
37.861;14.441;8036.220
37.542;13.792;8035.940
38.193;13.792;8032.000
38.843;13.792;8044.720
37.913;23.439;8015.840
39.214;23.439;8006.100
40.514;23.439;8019.600
39.524;22.787;8027.500
38.874;22.787;8023.340
38.224;22.787;8017.860
37.574;22.787;8016.100
37.273;22.134;8018.740
37.923;22.134;8015.180
20.242;24.159;8019.880
21.542;24.159;8008.320
21.851;23.506;8029.400
20.551;23.506;8011.520
20.228;22.855;8012.540
11.238;22.891;8019.560
11.888;22.891;8034.140
12.538;22.891;8034.260
13.188;22.891;8035.660
13.838;22.891;8036.160
14.159;22.238;8016.780
13.509;22.238;8037.160
12.859;22.238;8034.880
12.209;22.238;8036.480
11.559;22.238;8016.040
10.909;22.238;8020.600
10.570;21.598;8024.940
11.219;21.598;8020.960
11.870;21.598;8038.700
12.520;21.597;8038.420
3.861;23.583;8042.500
4.511;23.583;8041.980
5.161;23.583;8029.520
2.895;22.933;8041.300
1.595;22.933;8040.000
1.920;22.283;8038.720
2.570;22.283;8036.620
3.220;22.283;8047.360
3.870;22.283;8046.180
5.170;22.283;8035.160
-3.857;19.714;8043.900
-4.507;19.714;8044.300
-5.157;19.714;8039.460
-5.807;19.714;8038.620
-6.457;19.714;8039.420
-6.777;20.370;8036.680
-6.128;20.370;8058.120
-5.478;20.370;8058.500
-32.118;25.041;8082.380
-31.468;25.041;8081.920
-33.759;24.401;8084.500
-33.440;23.747;8085.500
-32.140;23.747;8088.720
-31.805;23.094;8089.040
-33.104;23.094;8085.640
-33.754;23.094;8079.060
-31.469;28.824;8064.600
-32.119;28.824;8064.760
-32.769;28.824;8070.780
-33.729;29.477;8067.920
-33.079;29.477;8062.680
-32.429;29.477;8074.180
-31.779;29.477;8072.900
-31.129;29.477;8060.360
-30.479;29.477;8057.120
-30.157;30.127;8056.260
-7.059;30.026;8021.580
-6.409;30.026;8020.020
-6.734;30.670;8029.060
-6.392;31.325;8009.960
-7.377;31.971;8022.940
4.545;28.681;8017.960
3.895;28.681;8016.460
3.245;28.681;8017.920
2.595;28.681;8019.160
2.271;29.345;8013.680
2.921;29.345;8010.000
3.571;29.345;8008.000
4.221;29.345;8008.340
4.221;29.345;8008.580
4.870;29.345;8011.560
3.890;29.994;8030.580
14.513;29.303;8008.400
13.863;29.303;8005.460
13.213;29.303;8003.120
12.563;29.303;8003.120
11.914;29.303;8004.840
11.914;30.603;8013.340
12.564;30.603;8013.300
13.214;30.603;8011.920
14.514;30.603;8000.220
13.214;31.903;8009.100
22.537;28.612;8007.980
21.887;28.612;8005.660
21.237;28.612;8004.120
20.254;29.270;8000.780
22.204;29.270;7997.980
23.504;29.270;8005.300
22.855;30.570;8009.980
22.205;30.570;7991.320
